CHROMATOGRAM	
9.283333333	438830
9.285	438630
9.286666667	438650
9.288333333	438490
9.29	438640
9.291666667	438660
9.293333333	438570
9.295	438700
9.296666667	438640
9.298333333	438470
9.3	438520
9.301666667	438690
9.303333333	439290
9.305	439830
9.306666667	440120
9.308333333	440370
9.31	440550
9.311666667	440800
9.313333333	440870
9.315	440870
9.316666667	440720
9.318333333	440500
9.32	440410
9.321666667	440110
9.323333333	439780
9.325	439470
9.326666667	439390
9.328333333	439400
9.33	439130
9.331666667	439240
9.333333333	439300
9.335	439500
9.336666667	439950
9.338333333	440000
9.34	440260
9.341666667	440760
9.343333333	440880
9.345	440930
9.346666667	440910
9.348333333	441270
9.35	441880
9.351666667	442200
9.353333333	442570
9.355	442910
9.356666667	443300
9.358333333	443490
9.36	443050
9.361666667	442960
9.363333333	442680
9.365	442370
9.366666667	441970
9.368333333	441400
9.37	441440
9.371666667	441780
9.373333333	441870
9.375	441700
9.376666667	441550
9.378333333	441210
9.38	441330
9.381666667	441250
9.383333333	441550
9.385	442210
9.386666667	442940
9.388333333	442840
9.39	443090
9.391666667	443220
9.393333333	443460
9.395	443180
9.396666667	442790
9.398333333	442590
9.4	442200
9.401666667	442250
9.403333333	442740
9.405	443060
9.406666667	443090
9.408333333	443090
9.41	443060
9.411666667	442870
9.413333333	443080
9.415	443410
9.416666667	443310
9.418333333	443420
9.42	443540
9.421666667	443600
9.423333333	443270
9.425	443020
9.426666667	442720
9.428333333	442190
9.43	442180
9.431666667	442200
9.433333333	442200
9.435	441680
9.436666667	441250
9.438333333	440790
9.44	440610
9.441666667	440590
9.443333333	440690
9.445	440330
9.446666667	440200
9.448333333	440380
9.45	440390
9.451666667	439770
9.453333333	439250
9.455	438890
9.456666667	438540
9.458333333	438750
9.46	438530
9.461666667	438710
9.463333333	438480
9.465	438360
9.466666667	437940
9.468333333	437800
9.47	437220
9.471666667	436300
9.473333333	435880
9.475	435800
9.476666667	435750
9.478333333	435800
9.48	435620
9.481666667	435380
9.483333333	435210
9.485	434660
9.486666667	434210
9.488333333	434040
9.49	434360
9.491666667	434180
9.493333333	433880
9.495	433860
9.496666667	434080
9.498333333	434620
9.5	435420
9.501666667	435720
9.503333333	436150
9.505	435930
9.506666667	436300
9.508333333	436670
9.51	436890
9.511666667	436610
9.513333333	436320
9.515	435750
9.516666667	435700
9.518333333	435850
9.52	435860
9.521666667	435470
9.523333333	435190
9.525	435580
9.526666667	435880
9.528333333	435400
9.53	434840
9.531666667	434140
9.533333333	433480
9.535	433140
9.536666667	433020
9.538333333	432650
9.54	432460
9.541666667	432340
9.543333333	432570
9.545	432580
9.546666667	432050
9.548333333	431890
9.55	431750
9.551666667	431280
9.553333333	431050
9.555	431230
9.556666667	431050
9.558333333	430890
9.56	430690
9.561666667	430620
9.563333333	430580
9.565	430610
9.566666667	430960
9.568333333	431010
9.57	430900
9.571666667	430500
9.573333333	430300
9.575	430410
9.576666667	430130
9.578333333	429760
9.58	429610
9.581666667	429710
9.583333333	430060
9.585	430210
9.586666667	430390
9.588333333	430600
9.59	430610
9.591666667	431050
9.593333333	431400
9.595	432080
9.596666667	432610
9.598333333	433070
9.6	433410
9.601666667	433910
9.603333333	434690
9.605	435040
9.606666667	434900
9.608333333	434870
9.61	435070
9.611666667	434980
9.613333333	434960
9.615	435460
9.616666667	436030
9.618333333	436250
9.62	436210
9.621666667	436230
9.623333333	435700
9.625	435590
9.626666667	435730
9.628333333	435810
9.63	435740
9.631666667	435760
9.633333333	435430
9.635	435250
9.636666667	435210
9.638333333	435250
9.64	435370
9.641666667	435130
9.643333333	435370
9.645	435170
9.646666667	435150
9.648333333	434820
9.65	435240
9.651666667	435100
9.653333333	434780
9.655	434490
9.656666667	434750
9.658333333	434960
9.66	434910
9.661666667	434740
9.663333333	434510
9.665	434160
9.666666667	433460
9.668333333	432990
9.67	432610
9.671666667	432800
9.673333333	432860
9.675	432770
9.676666667	433120
9.678333333	433280
9.68	433240
9.681666667	433340
9.683333333	433350
9.685	433460
9.686666667	434030
9.688333333	434530
9.69	434440
9.691666667	434430
9.693333333	434130
9.695	434130
9.696666667	434020
9.698333333	434110
9.7	433720
9.701666667	433390
9.703333333	432870
9.705	432390
9.706666667	431950
9.708333333	432150
9.71	432130
9.711666667	432550
9.713333333	432720
9.715	432900
9.716666667	432790
9.718333333	432790
9.72	432760
9.721666667	432580
9.723333333	432840
9.725	432750
9.726666667	432700
9.728333333	432750
9.73	433010
9.731666667	432910
9.733333333	432940
9.735	432800
9.736666667	432580
9.738333333	432740
9.74	432950
9.741666667	433160
9.743333333	433180
9.745	433220
9.746666667	433270
9.748333333	433320
9.75	433270
9.751666667	433290
9.753333333	433120
9.755	433290
9.756666667	433420
9.758333333	433520
9.76	433290
9.761666667	433340
9.763333333	433020
9.765	432600
9.766666667	432560
9.768333333	432290
9.77	432240
9.771666667	432090
9.773333333	432380
9.775	432300
9.776666667	431970
9.778333333	431530
9.78	431080
9.781666667	430180
9.783333333	429780
9.785	429740
9.786666667	429510
9.788333333	428750
9.79	428110
9.791666667	427990
9.793333333	428580
9.795	428900
9.796666667	429170
9.798333333	429170
9.8	429840
9.801666667	430450
9.803333333	431280
9.805	431710
9.806666667	432220
9.808333333	432370
9.81	432540
9.811666667	432230
9.813333333	431870
9.815	431660
9.816666667	431630
9.818333333	431660
9.82	431500
9.821666667	430820
9.823333333	430690
9.825	429950
9.826666667	429140
9.828333333	428750
9.83	428530
9.831666667	428420
9.833333333	428440
9.835	428360
9.836666667	427850
9.838333333	427780
9.84	427630
9.841666667	427620
9.843333333	427730
9.845	428250
9.846666667	428680
9.848333333	429080
9.85	429430
9.851666667	429810
9.853333333	430220
9.855	430480
9.856666667	430900
9.858333333	431170
9.86	431030
9.861666667	430390
9.863333333	430300
9.865	430230
9.866666667	430450
9.868333333	430320
9.87	430640
9.871666667	430840
9.873333333	431360
9.875	431480
9.876666667	431520
9.878333333	431680
9.88	431580
9.881666667	431400
9.883333333	431210
9.885	431230
9.886666667	431720
9.888333333	431790
9.89	431630
9.891666667	431370
9.893333333	431200
9.895	431320
9.896666667	431200
9.898333333	431290
9.9	431570
9.901666667	431130
9.903333333	431450
9.905	431330
9.906666667	431410
9.908333333	431560
9.91	431370
9.911666667	431330
9.913333333	431210
9.915	431240
9.916666667	431010
9.918333333	431260
9.92	431300
9.921666667	430940
9.923333333	430680
9.925	430810
9.926666667	431030
9.928333333	431110
9.93	430950
9.931666667	431330
9.933333333	431220
9.935	431080
9.936666667	431170
9.938333333	431380
9.94	431270
9.941666667	431180
9.943333333	431100
9.945	430960
9.946666667	430910
9.948333333	430780
9.95	430780
9.951666667	430450
9.953333333	430170
9.955	429500
9.956666667	428720
9.958333333	427900
9.96	427540
9.961666667	427260
9.963333333	426820
9.965	426740
9.966666667	426550
9.968333333	426370
9.97	426180
9.971666667	426170
9.973333333	426000
9.975	426160
9.976666667	426300
9.978333333	426470
9.98	426200
9.981666667	425970
9.983333333	425780
9.985	426020
9.986666667	426330
9.988333333	426590
9.99	426630
9.991666667	427300
9.993333333	427650
9.995	428140
9.996666667	428350
9.998333333	428660
10	428990
10.00166667	428850
10.00333333	428970
10.005	429430
10.00666667	429530
10.00833333	429560
10.01	429140
10.01166667	429070
10.01333333	428820
10.015	428950
10.01666667	428770
10.01833333	428620
10.02	428660
10.02166667	428620
10.02333333	428430
10.025	428520
10.02666667	428790
10.02833333	428540
10.03	428080
10.03166667	427820
10.03333333	427690
10.035	427540
10.03666667	427770
10.03833333	427650
10.04	427570
10.04166667	427790
10.04333333	428020
10.045	428220
10.04666667	428330
10.04833333	428320
10.05	428370
10.05166667	428580
10.05333333	428660
10.055	428020
10.05666667	427600
10.05833333	427350
10.06	427550
10.06166667	428030
10.06333333	428230
10.065	428330
10.06666667	428340
10.06833333	428430
10.07	428690
10.07166667	428760
10.07333333	428580
10.075	428710
10.07666667	428980
10.07833333	429370
10.08	429370
10.08166667	429320
10.08333333	429130
10.085	429010
10.08666667	428390
10.08833333	427660
10.09	426950
10.09166667	426460
10.09333333	426020
10.095	426240
10.09666667	426170
10.09833333	426440
10.1	426020
10.10166667	425820
10.10333333	425630
10.105	425860
10.10666667	426060
10.10833333	426720
10.11	426800
10.11166667	427070
10.11333333	427390
10.115	427980
10.11666667	428180
10.11833333	428300
10.12	428390
10.12166667	427990
10.12333333	427860
10.125	427320
10.12666667	427090
10.12833333	426690
10.13	426540
10.13166667	426040
10.13333333	425860
10.135	425690
10.13666667	425500
10.13833333	425510
10.14	425160
10.14166667	425130
10.14333333	425550
10.145	426070
10.14666667	426580
10.14833333	427350
10.15	428000
10.15166667	428300
10.15333333	428250
10.155	428000
10.15666667	427950
10.15833333	428080
10.16	428140
10.16166667	428220
10.16333333	428250
10.165	428310
10.16666667	428360
10.16833333	428390
10.17	428520
10.17166667	428510
10.17333333	428780
10.175	428730
10.17666667	428730
10.17833333	428520
10.18	428210
10.18166667	428070
10.18333333	427980
10.185	428050
10.18666667	428380
10.18833333	428590
10.19	428810
10.19166667	429140
10.19333333	428890
10.195	428940
10.19666667	428580
10.19833333	428490
10.2	428120
10.20166667	427920
10.20333333	428060
10.205	428040
10.20666667	427610
10.20833333	427300
10.21	426780
10.21166667	426580
10.21333333	426460
10.215	426460
10.21666667	426690
10.21833333	426520
10.22	426260
10.22166667	426070
10.22333333	426340
10.225	426230
10.22666667	426260
10.22833333	426580
10.23	426790
10.23166667	426990
10.23333333	427440
10.235	427420
10.23666667	427210
10.23833333	427110
10.24	426850
10.24166667	426620
10.24333333	426920
10.245	426670
10.24666667	426510
10.24833333	426910
10.25	427590
10.25166667	428030
10.25333333	428250
10.255	427880
10.25666667	427470
10.25833333	427180
10.26	427060
10.26166667	426690
10.26333333	427090
10.265	427230
10.26666667	427010
10.26833333	426930
10.27	426990
10.27166667	426630
10.27333333	426400
10.275	425850
10.27666667	425600
10.27833333	425420
10.28	425000
10.28166667	425080
10.28333333	425670
10.285	425910
10.28666667	425550
10.28833333	425390
10.29	425860
10.29166667	426670
10.29333333	427020
10.295	426960
10.29666667	426730
10.29833333	426400
10.3	426280
10.30166667	426360
10.30333333	426470
10.305	426250
10.30666667	426150
10.30833333	425990
10.31	426250
10.31166667	426250
10.31333333	426130
10.315	425940
10.31666667	426150
10.31833333	426050
10.32	426360
10.32166667	426290
10.32333333	426270
10.325	426440
10.32666667	425900
10.32833333	425410
10.33	425240
10.33166667	425740
10.33333333	425990
10.335	425750
10.33666667	425520
10.33833333	425210
10.34	425550
10.34166667	425810
10.34333333	425810
10.345	425820
10.34666667	425850
10.34833333	425870
10.35	425480
10.35166667	425260
10.35333333	425170
10.355	424990
10.35666667	425040
10.35833333	425010
10.36	425160
10.36166667	425200
10.36333333	425370
10.365	425850
10.36666667	426010
10.36833333	425980
10.37	425930
10.37166667	425690
10.37333333	425530
10.375	425650
10.37666667	425760
10.37833333	425790
10.38	425730
10.38166667	425710
10.38333333	426270
10.385	426240
10.38666667	425990
10.38833333	425800
10.39	425990
10.39166667	425890
10.39333333	425570
10.395	425280
10.39666667	424800
10.39833333	424890
10.4	424540
10.40166667	424340
10.40333333	424410
10.405	424510
10.40666667	424520
10.40833333	424730
10.41	424240
10.41166667	423900
10.41333333	423360
10.415	423210
10.41666667	423300
10.41833333	423360
10.42	423660
10.42166667	423570
10.42333333	423750
10.425	424020
10.42666667	424190
10.42833333	423910
10.43	424130
10.43166667	424410
10.43333333	424370
10.435	424340
10.43666667	424410
10.43833333	423660
10.44	423370
10.44166667	423620
10.44333333	423400
10.445	423230
10.44666667	423230
10.44833333	423160
10.45	422750
10.45166667	422340
10.45333333	421700
10.455	421130
10.45666667	420660
10.45833333	420680
10.46	420870
10.46166667	421200
10.46333333	421030
10.465	420920
10.46666667	420870
10.46833333	420890
10.47	420790
10.47166667	420530
10.47333333	420570
10.475	420540
10.47666667	421040
10.47833333	421290
10.48	420840
10.48166667	421110
10.48333333	421390
10.485	421720
10.48666667	421700
10.48833333	421420
10.49	421380
10.49166667	421440
10.49333333	421660
10.495	421740
10.49666667	421960
10.49833333	421950
10.5	421730
10.50166667	421520
10.50333333	421610
10.505	421690
10.50666667	421880
10.50833333	422260
10.51	422230
10.51166667	422380
10.51333333	422010
10.515	421540
10.51666667	421320
10.51833333	421150
10.52	421110
10.52166667	421080
10.52333333	421180
10.525	421050
10.52666667	420750
10.52833333	420770
10.53	420550
10.53166667	420810
10.53333333	421070
10.535	421180
10.53666667	421130
10.53833333	421560
10.54	422110
10.54166667	422660
10.54333333	422930
10.545	422850
10.54666667	422930
10.54833333	423120
10.55	423490
10.55166667	423720
10.55333333	423820
10.555	424060
10.55666667	424460
10.55833333	424670
10.56	424780
10.56166667	425050
10.56333333	425280
10.565	425180
10.56666667	425320
10.56833333	425450
10.57	425330
10.57166667	425370
10.57333333	425230
10.575	425480
10.57666667	425380
10.57833333	425160
10.58	424860
10.58166667	425100
10.58333333	425440
10.585	425210
10.58666667	425240
10.58833333	425480
10.59	425660
10.59166667	425930
10.59333333	426020
10.595	425650
10.59666667	425470
10.59833333	425340
10.6	425390
10.60166667	425170
10.60333333	424950
10.605	424980
10.60666667	425530
10.60833333	425390
10.61	425280
10.61166667	424670
10.61333333	424580
10.615	424840
10.61666667	424790
10.61833333	424490
10.62	423910
10.62166667	423650
10.62333333	423160
10.625	422980
10.62666667	422760
10.62833333	422520
10.63	422520
10.63166667	422480
10.63333333	422350
10.635	421760
10.63666667	421380
10.63833333	421000
10.64	420620
10.64166667	420680
10.64333333	421090
10.645	420990
10.64666667	421140
10.64833333	421460
10.65	422030
10.65166667	422550
10.65333333	422950
10.655	422810
10.65666667	422930
10.65833333	423130
10.66	423020
10.66166667	423480
10.66333333	423680
10.665	424140
10.66666667	424500
10.66833333	424540
10.67	424620
10.67166667	424310
10.67333333	424400
10.675	424750
10.67666667	425070
10.67833333	425140
10.68	424860
10.68166667	424490
10.68333333	424270
10.685	424390
10.68666667	424650
10.68833333	424390
10.69	424350
10.69166667	424070
10.69333333	423960
10.695	423970
10.69666667	423850
10.69833333	424200
10.7	424220
10.70166667	424090
10.70333333	423810
10.705	424160
10.70666667	424240
10.70833333	424210
10.71	423990
10.71166667	423610
10.71333333	423430
10.715	423400
10.71666667	423070
10.71833333	422880
10.72	423030
10.72166667	422810
10.72333333	422110
10.725	421500
10.72666667	421560
10.72833333	421810
10.73	422210
10.73166667	422300
10.73333333	422500
10.735	422640
10.73666667	422980
10.73833333	422910
10.74	422800
10.74166667	422190
10.74333333	421830
10.745	420880
10.74666667	420660
10.74833333	420320
10.75	420400
10.75166667	420970
10.75333333	421480
10.755	421350
10.75666667	420750
10.75833333	420470
10.76	420360
10.76166667	420490
10.76333333	420550
10.765	421000
10.76666667	421330
10.76833333	421520
10.77	421470
10.77166667	420800
10.77333333	420820
10.775	420710
10.77666667	421040
10.77833333	421060
10.78	421400
10.78166667	421640
10.78333333	422280
10.785	422190
10.78666667	422220
10.78833333	422350
10.79	422700
10.79166667	422490
10.79333333	422550
10.795	422700
10.79666667	422390
10.79833333	422390
10.8	422380
10.80166667	422360
10.80333333	422680
10.805	422940
10.80666667	422970
10.80833333	422830
10.81	422580
10.81166667	422660
10.81333333	422850
10.815	423250
10.81666667	423730
10.81833333	423680
10.82	423850
10.82166667	423400
10.82333333	423200
10.825	422700
10.82666667	422490
10.82833333	422760
10.83	423010
10.83166667	423240
10.83333333	423720
10.835	423740
10.83666667	423840
10.83833333	423630
10.84	423670
10.84166667	423410
10.84333333	422840
10.845	422820
10.84666667	421930
10.84833333	421380
10.85	420730
10.85166667	420480
10.85333333	420280
10.855	419830
10.85666667	419580
10.85833333	419340
10.86	419300
10.86166667	419530
10.86333333	419760
10.865	420260
10.86666667	420810
10.86833333	421130
10.87	421300
10.87166667	421040
10.87333333	420750
10.875	420380
10.87666667	420670
10.87833333	420530
10.88	420640
10.88166667	420850
10.88333333	420990
10.885	420720
10.88666667	420700
10.88833333	420480
10.89	420460
10.89166667	420050
10.89333333	420010
10.895	420130
10.89666667	420020
10.89833333	420280
10.9	420490
10.90166667	421090
10.90333333	421660
10.905	421870
10.90666667	421630
10.90833333	421520
10.91	421520
10.91166667	421570
10.91333333	421370
10.915	421400
10.91666667	421830
10.91833333	422060
10.92	422470
10.92166667	422290
10.92333333	421790
10.925	421760
10.92666667	422000
10.92833333	422020
10.93	422070
10.93166667	421840
10.93333333	422160
10.935	422400
10.93666667	422720
10.93833333	422790
10.94	422520
10.94166667	422530
10.94333333	422070
10.945	421970
10.94666667	422280
10.94833333	422770
10.95	422830
10.95166667	422980
10.95333333	422750
10.955	422420
10.95666667	422080
10.95833333	421990
10.96	421570
10.96166667	421270
10.96333333	421170
10.965	421460
10.96666667	421470
10.96833333	421130
10.97	420990
10.97166667	420920
10.97333333	420800
10.975	420670
10.97666667	420350
10.97833333	420050
10.98	419740
10.98166667	419240
10.98333333	418770
10.985	418490
10.98666667	418530
10.98833333	418270
10.99	418140
10.99166667	418250
10.99333333	418260
10.995	418190
10.99666667	418200
10.99833333	418580
11	418620
11.00166667	419470
11.00333333	419720
11.005	419750
11.00666667	419370
11.00833333	419340
11.01	419370
11.01166667	419610
11.01333333	419530
11.015	419710
11.01666667	419770
11.01833333	419950
11.02	420080
11.02166667	420270
11.02333333	420550
11.025	420710
11.02666667	420860
11.02833333	420540
11.03	420300
11.03166667	419740
11.03333333	419470
11.035	419170
11.03666667	418730
11.03833333	418560
11.04	418720
11.04166667	419030
11.04333333	419030
11.045	419500
11.04666667	419260
11.04833333	419610
11.05	419440
11.05166667	419260
11.05333333	419320
11.055	419910
11.05666667	419890
11.05833333	419980
11.06	420200
11.06166667	420110
11.06333333	419950
11.065	420090
11.06666667	420310
11.06833333	420260
11.07	420340
11.07166667	419890
11.07333333	420090
11.075	419960
11.07666667	419690
11.07833333	419680
11.08	419810
11.08166667	419810
11.08333333	419480
11.085	419370
11.08666667	419250
11.08833333	419460
11.09	419170
11.09166667	419020
11.09333333	418860
11.095	418920
11.09666667	418410
11.09833333	418390
11.1	418340
11.10166667	418830
11.10333333	418920
11.105	419570
11.10666667	419720
11.10833333	420310
11.11	420960
11.11166667	421230
11.11333333	421390
11.115	421680
11.11666667	421810
11.11833333	421750
11.12	422210
11.12166667	422240
11.12333333	422110
11.125	421860
11.12666667	421690
11.12833333	421300
11.13	421360
11.13166667	421490
11.13333333	421420
11.135	421430
11.13666667	421490
11.13833333	421800
11.14	422220
11.14166667	422410
11.14333333	422400
11.145	422550
11.14666667	422690
11.14833333	422880
11.15	423030
11.15166667	423090
11.15333333	423140
11.155	423130
11.15666667	423320
11.15833333	423450
11.16	423090
11.16166667	422510
11.16333333	422320
11.165	422250
11.16666667	422190
11.16833333	422290
11.17	422150
11.17166667	421790
11.17333333	421410
11.175	421390
11.17666667	421060
11.17833333	421260
11.18	421310
11.18166667	421250
11.18333333	421040
11.185	420380
11.18666667	419890
11.18833333	419800
11.19	419800
11.19166667	420120
11.19333333	420430
11.195	420260
11.19666667	420070
11.19833333	419940
11.2	419300
11.20166667	418810
11.20333333	418720
11.205	418710
11.20666667	418740
11.20833333	418860
11.21	419360
11.21166667	419640
11.21333333	419810
11.215	419630
11.21666667	419180
11.21833333	418880
11.22	418620
11.22166667	418690
11.22333333	418780
11.225	418650
11.22666667	418230
11.22833333	418270
11.23	418320
11.23166667	418570
11.23333333	418140
11.235	418380
11.23666667	418210
11.23833333	418000
11.24	417860
11.24166667	417880
11.24333333	417810
11.245	417550
11.24666667	417500
11.24833333	417550
11.25	417970
11.25166667	417750
11.25333333	417780
11.255	417710
11.25666667	417880
11.25833333	418060
11.26	417960
11.26166667	417970
11.26333333	418040
11.265	418140
11.26666667	418420
11.26833333	418070
11.27	418300
11.27166667	417960
11.27333333	417720
11.275	417650
11.27666667	417450
11.27833333	417580
11.28	417740
11.28166667	418010
11.28333333	418380
11.285	418840
11.28666667	419590
11.28833333	420240
11.29	420570
11.29166667	421060
11.29333333	421510
11.295	421910
11.29666667	422080
11.29833333	422270
11.3	422210
11.30166667	422530
11.30333333	422320
11.305	422230
11.30666667	422260
11.30833333	422570
11.31	422610
11.31166667	422640
11.31333333	422480
11.315	422590
11.31666667	422710
11.31833333	422790
11.32	423250
11.32166667	422730
11.32333333	423120
11.325	422840
11.32666667	422820
11.32833333	422860
11.33	423170
11.33166667	423460
11.33333333	423550
11.335	423250
11.33666667	422800
11.33833333	422960
11.34	423140
11.34166667	423470
11.34333333	423630
11.345	423820
11.34666667	423520
11.34833333	423480
11.35	423400
11.35166667	423580
11.35333333	423930
11.355	424120
11.35666667	424100
11.35833333	424040
11.36	423560
11.36166667	423400
11.36333333	423420
11.365	423400
11.36666667	423460
11.36833333	423860
11.37	423760
11.37166667	423560
11.37333333	423490
11.375	423230
11.37666667	423100
11.37833333	422800
11.38	422790
11.38166667	422700
11.38333333	423030
11.385	422980
11.38666667	422800
11.38833333	422610
11.39	422290
11.39166667	422400
11.39333333	421780
11.395	421440
11.39666667	421010
11.39833333	420500
11.4	420630
11.40166667	420660
11.40333333	421320
11.405	421720
11.40666667	422140
11.40833333	422310
11.41	422100
11.41166667	422200
11.41333333	422180
11.415	422300
11.41666667	422090
11.41833333	421800
11.42	421460
11.42166667	421830
11.42333333	422270
11.425	422440
11.42666667	422410
11.42833333	422430
11.43	422780
11.43166667	422480
11.43333333	422690
11.435	422780
11.43666667	422880
11.43833333	422720
11.44	422730
11.44166667	422500
11.44333333	422500
11.445	422780
11.44666667	422740
11.44833333	422970
11.45	422960
11.45166667	423030
11.45333333	423090
11.455	422900
11.45666667	423160
11.45833333	422940
11.46	423010
11.46166667	422890
11.46333333	422680
11.465	422450
11.46666667	422530
11.46833333	422400
11.47	422360
11.47166667	422300
11.47333333	421950
11.475	421800
11.47666667	421460
11.47833333	421720
11.48	421590
11.48166667	421410
11.48333333	420930
11.485	420610
11.48666667	420560
11.48833333	420280
11.49	420500
11.49166667	420970
11.49333333	420940
11.495	420580
11.49666667	420480
11.49833333	420340
11.5	420420
11.50166667	420530
11.50333333	420520
11.505	420760
11.50666667	420810
11.50833333	421010
11.51	421000
11.51166667	420830
11.51333333	420630
11.515	419920
11.51666667	419970
11.51833333	419350
11.52	419160
11.52166667	419020
11.52333333	418950
11.525	418760
11.52666667	418300
11.52833333	417790
11.53	417830
11.53166667	417860
11.53333333	417930
11.535	417810
11.53666667	417620
11.53833333	417750
11.54	418020
11.54166667	418320
11.54333333	418270
11.545	417910
11.54666667	417810
11.54833333	417520
11.55	417270
11.55166667	417210
11.55333333	417370
11.555	417320
11.55666667	417070
11.55833333	417260
11.56	417530
11.56166667	417760
11.56333333	417800
11.565	417840
11.56666667	417690
11.56833333	417210
11.57	417510
11.57166667	417550
11.57333333	417580
11.575	417500
11.57666667	417380
11.57833333	417330
11.58	417150
11.58166667	417330
11.58333333	417290
11.585	417020
11.58666667	417020
11.58833333	417080
11.59	417220
11.59166667	417510
11.59333333	417000
11.595	416750
11.59666667	416800
11.59833333	416750
11.6	416710
11.60166667	416790
11.60333333	416930
11.605	417010
11.60666667	417250
11.60833333	417660
11.61	417930
11.61166667	418050
11.61333333	417780
11.615	417410
11.61666667	417280
11.61833333	417760
11.62	417910
11.62166667	417790
11.62333333	417810
11.625	417580
11.62666667	417750
11.62833333	417780
11.63	417800
11.63166667	417850
11.63333333	417840
11.635	417970
11.63666667	418250
11.63833333	418720
11.64	419050
11.64166667	419000
11.64333333	418230
11.645	417990
11.64666667	418050
11.64833333	418130
11.65	418180
11.65166667	418160
11.65333333	418600
11.655	418530
11.65666667	418530
11.65833333	418300
11.66	418620
11.66166667	419090
11.66333333	419040
11.665	419650
11.66666667	419580
11.66833333	419910
11.67	420430
11.67166667	420920
11.67333333	421450
11.675	421360
11.67666667	421770
11.67833333	421770
11.68	422130
11.68166667	422080
11.68333333	422400
11.685	422600
11.68666667	422390
11.68833333	422380
11.69	422320
11.69166667	422420
11.69333333	422290
11.695	422240
11.69666667	421520
11.69833333	421670
11.7	421170
11.70166667	421190
11.70333333	421260
11.705	421440
11.70666667	421790
11.70833333	421930
11.71	422150
11.71166667	422290
11.71333333	422450
11.715	421870
11.71666667	421540
11.71833333	421200
11.72	421130
11.72166667	421510
11.72333333	421690
11.725	421990
11.72666667	422310
11.72833333	422070
11.73	421580
11.73166667	421330
11.73333333	421210
11.735	421090
11.73666667	421160
11.73833333	421180
11.74	421360
11.74166667	421110
11.74333333	421230
11.745	421300
11.74666667	420950
11.74833333	421220
11.75	421350
11.75166667	421200
11.75333333	421490
11.755	422050
11.75666667	422140
11.75833333	422280
11.76	422410
11.76166667	422840
11.76333333	423040
11.765	423490
11.76666667	423490
11.76833333	423080
11.77	422670
11.77166667	422300
11.77333333	422000
11.775	422300
11.77666667	422400
11.77833333	422510
11.78	422570
11.78166667	422920
11.78333333	422820
11.785	422570
11.78666667	422310
11.78833333	422030
11.79	422550
11.79166667	422790
11.79333333	423250
11.795	423400
11.79666667	423770
11.79833333	423940
11.8	423830
11.80166667	423910
11.80333333	424250
11.805	424260
11.80666667	424330
11.80833333	424640
11.81	424110
11.81166667	423860
11.81333333	423700
11.815	423590
11.81666667	423750
11.81833333	423150
11.82	423000
11.82166667	422590
11.82333333	423150
11.825	423000
11.82666667	423030
11.82833333	422720
11.83	422720
11.83166667	423350
11.83333333	423560
11.835	424260
11.83666667	424440
11.83833333	424370
11.84	424310
11.84166667	424220
11.84333333	424120
11.845	423900
11.84666667	424150
11.84833333	424350
11.85	424800
11.85166667	424920
11.85333333	425020
11.855	424830
11.85666667	424810
11.85833333	424510
11.86	424050
11.86166667	423250
11.86333333	422640
11.865	422560
11.86666667	422620
11.86833333	422160
11.87	422140
11.87166667	421860
11.87333333	422060
11.875	422010
11.87666667	422760
11.87833333	423200
11.88	423180
11.88166667	422860
11.88333333	422690
11.885	422710
11.88666667	422710
11.88833333	423130
11.89	423250
11.89166667	423540
11.89333333	423810
11.895	424130
11.89666667	424050
11.89833333	424290
11.9	424700
11.90166667	424650
11.90333333	424280
11.905	423870
11.90666667	423440
11.90833333	422930
11.91	422460
11.91166667	422170
11.91333333	422300
11.915	422370
11.91666667	422330
11.91833333	422400
11.92	422540
11.92166667	422320
11.92333333	422290
11.925	422250
11.92666667	422470
11.92833333	422410
11.93	422290
11.93166667	422290
11.93333333	422220
11.935	422100
11.93666667	422160
11.93833333	422350
11.94	422570
11.94166667	423180
11.94333333	423870
11.945	424580
11.94666667	424870
11.94833333	425250
11.95	425310
11.95166667	425470
11.95333333	425750
11.955	426190
11.95666667	426170
11.95833333	426070
11.96	426220
11.96166667	426260
11.96333333	426390
11.965	426260
11.96666667	426640
11.96833333	426700
11.97	426940
11.97166667	427050
11.97333333	427160
11.975	427340
11.97666667	426990
11.97833333	427050
11.98	426370
11.98166667	425910
11.98333333	425620
11.985	424900
11.98666667	424500
11.98833333	424010
11.99	424030
11.99166667	423910
11.99333333	424140
11.995	424490
11.99666667	424790
11.99833333	425050
12	424360
12.00166667	424500
12.00333333	424470
12.005	424460
12.00666667	424180
12.00833333	424200
12.01	423990
12.01166667	423820
12.01333333	424020
12.015	423980
12.01666667	424150
12.01833333	424120
12.02	424360
12.02166667	424360
12.02333333	424660
12.025	424950
12.02666667	425300
12.02833333	425610
12.03	425240
12.03166667	425370
12.03333333	425520
12.035	425720
12.03666667	426140
12.03833333	426710
12.04	427250
12.04166667	427360
12.04333333	427180
12.045	427530
12.04666667	427640
12.04833333	427900
12.05	427930
12.05166667	427890
12.05333333	428180
12.055	428550
12.05666667	428490
12.05833333	428600
12.06	428230
12.06166667	428490
12.06333333	428310
12.065	428210
12.06666667	428020
12.06833333	428180
12.07	428180
12.07166667	428070
12.07333333	428300
12.075	428250
12.07666667	428410
12.07833333	428360
12.08	428320
